@relation minmax_training

@attribute AccX1 numeric
@attribute AccY1 numeric
@attribute AccZ1 numeric
@attribute GyrX1 numeric
@attribute GyrY1 numeric
@attribute GyrZ1 numeric
@attribute AccX2 numeric
@attribute AccY2 numeric
@attribute AccZ2 numeric
@attribute GyrX2 numeric
@attribute GyrY2 numeric
@attribute GyrZ2 numeric
@attribute AccX3 numeric
@attribute AccY3 numeric
@attribute AccZ3 numeric
@attribute GyrX3 numeric
@attribute GyrY3 numeric
@attribute GyrZ3 numeric
@attribute AccX4 numeric
@attribute AccY4 numeric
@attribute AccZ4 numeric
@attribute GyrX4 numeric
@attribute GyrY4 numeric
@attribute GyrZ4 numeric
@attribute AccX5 numeric
@attribute AccY5 numeric
@attribute AccZ5 numeric
@attribute GyrX5 numeric
@attribute GyrY5 numeric
@attribute GyrZ5 numeric
@attribute AccX6 numeric
@attribute AccY6 numeric
@attribute AccZ6 numeric
@attribute GyrX6 numeric
@attribute GyrY6 numeric
@attribute GyrZ6 numeric
@attribute AccX7 numeric
@attribute AccY7 numeric
@attribute AccZ7 numeric
@attribute GyrX7 numeric
@attribute GyrY7 numeric
@attribute GyrZ7 numeric
@attribute AccX8 numeric
@attribute AccY8 numeric
@attribute AccZ8 numeric
@attribute GyrX8 numeric
@attribute GyrY8 numeric
@attribute GyrZ8 numeric
@attribute AccX9 numeric
@attribute AccY9 numeric
@attribute AccZ9 numeric
@attribute GyrX9 numeric
@attribute GyrY9 numeric
@attribute GyrZ9 numeric
@attribute AccX10 numeric
@attribute AccY10 numeric
@attribute AccZ10 numeric
@attribute GyrX10 numeric
@attribute GyrY10 numeric
@attribute GyrZ10 numeric
@attribute AccX11 numeric
@attribute AccY11 numeric
@attribute AccZ11 numeric
@attribute GyrX11 numeric
@attribute GyrY11 numeric
@attribute GyrZ11 numeric
@attribute AccX12 numeric
@attribute AccY12 numeric
@attribute AccZ12 numeric
@attribute GyrX12 numeric
@attribute GyrY12 numeric
@attribute GyrZ12 numeric
@attribute AccX13 numeric
@attribute AccY13 numeric
@attribute AccZ13 numeric
@attribute GyrX13 numeric
@attribute GyrY13 numeric
@attribute GyrZ13 numeric
@attribute AccX14 numeric
@attribute AccY14 numeric
@attribute AccZ14 numeric
@attribute GyrX14 numeric
@attribute GyrY14 numeric
@attribute GyrZ14 numeric
@attribute AccX15 numeric
@attribute AccY15 numeric
@attribute AccZ15 numeric
@attribute GyrX15 numeric
@attribute GyrY15 numeric
@attribute GyrZ15 numeric
@attribute AccX16 numeric
@attribute AccY16 numeric
@attribute AccZ16 numeric
@attribute GyrX16 numeric
@attribute GyrY16 numeric
@attribute GyrZ16 numeric
@attribute AccX17 numeric
@attribute AccY17 numeric
@attribute AccZ17 numeric
@attribute GyrX17 numeric
@attribute GyrY17 numeric
@attribute GyrZ17 numeric
@attribute AccX18 numeric
@attribute AccY18 numeric
@attribute AccZ18 numeric
@attribute GyrX18 numeric
@attribute GyrY18 numeric
@attribute GyrZ18 numeric
@attribute AccX19 numeric
@attribute AccY19 numeric
@attribute AccZ19 numeric
@attribute GyrX19 numeric
@attribute GyrY19 numeric
@attribute GyrZ19 numeric
@attribute AccX20 numeric
@attribute AccY20 numeric
@attribute AccZ20 numeric
@attribute GyrX20 numeric
@attribute GyrY20 numeric
@attribute GyrZ20 numeric
@attribute Label {left,down,right,righttilt,tiltleft,up}

@data
55.801105,37.861915,2.503912,47.418186,42.522452,47.755756,96.226415,62.863071,4.098361,57.435851,74.277363,55.412815,35.942029,62.528736,44.692737,42.70703,64.619367,41.256749,42.455243,50.834403,82.868526,32.710592,100,29.591505,57.180157,35.338346,94.132653,39.316695,67.828216,51.756778,42.508711,85.772358,53.035144,74.976044,34.674175,44.022131,0,81.111111,97.066015,60.343171,16.319966,66.247485,0.471698,37.106918,58.72093,33.296521,5.248146,14.964249,59.482759,47.933884,12.048193,72.444232,24.231884,72.142527,18,8.943089,43.181818,33.158627,0,45.527923,31.944444,37.665198,20.383275,32.320187,17.811588,67.243675,83.084577,44.962687,14.545455,42.514595,25.294279,43.586908,82.795699,77.405858,20.485175,59.375212,65.820858,49.011532,57.07196,64.971751,40.610687,55.800028,55.881568,56.922531,74.257426,53.805774,17.664671,57.947714,68.73057,50.648824,64.015152,32.524272,32.258065,82.212766,51.993958,63.381841,87.136929,73.316708,30.845771,44.69697,58.573967,50.879121,77.777778,36.585366,42.539683,38.391581,45.301291,31.109134,64.864865,42.926829,42.032967,21.254034,51.216023,18.303205,36.55914,63.671875,60.074627,52.591859,73.864895,71.248877,up
44.751381,35.857461,26.447574,47.565268,48.809059,50.393471,55.345912,66.59751,40.163934,59.260932,67.879182,56.258812,25.797101,65.517241,53.072626,37.828371,53.335687,42.126575,30.179028,57.252888,58.366534,30.864563,51.59413,28.020371,75.718016,38.721805,46.938776,42.078831,44.829535,49.157709,70.034843,66.056911,25.878594,66.995209,46.918745,45.778205,67.727273,54.444444,60.146699,65.600549,38.451641,52.515091,66.981132,47.169811,29.360465,58.696853,39.247005,43.871297,50.431034,40.082645,44.578313,64.595014,48.57971,56.31652,32,26.422764,47.727273,35.693657,63.628239,46.204188,37.5,36.784141,6.445993,31.286532,26.602121,66.644474,77.114428,43.470149,3.636364,47.456214,65.206679,46.594427,75,70.292887,55.256065,59.592058,85.587414,35.94179,63.523573,69.491525,63.51145,66.787356,100,66.052118,47.194719,47.637795,100,53.935412,80.388601,30.81914,14.772727,66.990291,92.473118,78.613982,44.592145,62.733312,0,82.044888,81.840796,41.679507,11.283874,69.587912,45.16129,39.02439,36.507937,24.152267,10.240316,14.353499,54.954955,39.512195,24.175824,24.934686,2.074392,29.704191,53.763441,46.484375,25.373134,47.296796,2.325581,61.230907,up
59.668508,34.966592,6.259781,48.810212,28.426396,53.060332,71.069182,65.145228,24.590164,58.619443,44.657356,57.433809,44.927536,68.965517,18.994413,36.127095,55.206495,44.181164,38.87468,50.706033,50.59761,30.564907,47.267206,27.023513,81.984334,36.278195,33.673469,43.730026,51.572801,50.729986,77.700348,61.585366,23.801917,65.982204,50.571199,42.891508,75,63.703704,54.03423,73.177763,43.019515,53.521127,66.509434,44.339623,40.988372,55.788699,43.88667,37.640449,59.051724,50.826446,40.240964,64.952881,48.666667,55.622397,57,29.268293,36.688312,36.453097,80.697051,49.52007,21.180556,33.700441,35.888502,31.495724,31.197172,66.857523,58.208955,47.947761,40.25974,42.035029,52.751163,47.169394,63.978495,69.874477,49.326146,59.049942,60.644506,41.488193,46.153846,73.446328,54.351145,66.132851,52.173913,58.60663,63.366337,53.018373,43.413174,47.868027,63.108808,34.428224,59.090909,44.902913,32.526882,80.279635,39.78852,65.817779,78.008299,65.087282,36.81592,47.521828,50.577521,54.340659,79.569892,36.933798,34.603175,36.156944,39.723816,28.766311,58.108108,41.95122,40.934066,21.784232,46.173104,21.507806,37.634409,57.421875,51.119403,51.132005,66.555925,67.115903,up
62.430939,37.416481,0,49.456322,36.118704,50.335179,82.389937,66.804979,19.398907,58.962776,75.219227,56.791477,36.521739,58.62069,46.089385,39.429572,66.560772,39.487103,37.595908,53.016688,82.071713,30.723984,83.223684,29.125582,64.490862,41.541353,85.204082,43.851773,57.129403,48.163003,28.571429,75.813008,55.43131,64.572211,45.776348,47.029108,7.727273,74.814815,91.442543,65.010295,18.743298,54.627767,33.490566,51.257862,36.046512,40.217191,14.945807,26.149132,44.827586,41.735537,25.542169,67.386377,27.884058,68.209162,22,23.98374,45.779221,33.372553,19.615728,51.985166,26.388889,37.22467,18.815331,32.141758,14.292301,67.669774,85.074627,40.671642,14.025974,43.755213,35.860936,52.85272,68.27957,68.619247,39.083558,61.726638,55.924892,49.752883,65.756824,67.984934,45.648855,60.144827,41.477727,55.007977,72.937294,52.887139,19.760479,52.984762,66.787565,42.335766,70.075758,44.902913,20.430108,74.68693,45.256798,63.856375,94.190871,59.850374,22.885572,50.231125,60.151044,55.769231,82.437276,33.101045,34.285714,38.417565,39.723816,24.228944,64.864865,50.731707,39.56044,20.931305,64.62804,20.994248,49.462366,46.09375,55.970149,53.024867,81.45072,59.16442,up
34.254144,41.870824,31.611894,48.332195,58.258493,51.544739,43.396226,69.502075,50.273224,59.64944,66.2228,56.305812,27.246377,67.816092,50.27933,35.868568,53.618073,40.731854,29.411765,55.969191,60.557769,31.005142,49.949393,28.843862,74.934726,38.721805,45.918367,42.08644,43.981918,49.173753,69.337979,65.447154,26.198083,68.158795,46.629123,46.692326,69.545455,52.222222,55.99022,64.776939,38.258632,49.823944,64.622642,46.540881,32.55814,60.187742,39.38011,47.446374,50.431034,42.14876,42.650602,64.797805,46.927536,51.642758,36,30.894309,44.480519,35.297893,67.024129,49.061955,36.805556,33.259912,9.059233,32.910847,29.076379,66.458056,68.159204,52.985075,15.844156,47.716847,67.506159,48.916409,78.494624,63.598326,47.169811,56.989903,93.250444,43.822076,47.64268,62.146893,71.145038,67.427935,77.247266,56.869349,53.465347,56.692913,75.449102,49.433804,89.507772,15.571776,6.439394,59.223301,95.430108,84.328267,10.513595,72.318886,19.917012,84.78803,74.626866,39.702106,19.258108,51.785714,68.100358,40.069686,24.126984,25.074704,19.314921,31.28707,49.099099,35.609756,37.912088,23.958814,6.652361,27.608874,51.612903,54.296875,17.910448,47.234938,11.572536,67.340521,up
49.171271,34.743875,8.607199,48.668383,20.265521,55.173419,76.100629,59.3361,16.939891,58.664619,59.045145,57.183143,35.362319,58.390805,39.944134,38.170294,52.170844,42.711458,45.780051,56.225931,45.418327,30.06918,49.519231,26.113338,79.634465,40.601504,37.5,43.699589,48.276512,53.906626,73.519164,53.04878,23.801917,68.364134,47.256637,38.441184,85.454545,72.592593,47.432763,72.532601,45.678748,54.979879,75.471698,40.880503,29.651163,49.567458,44.723331,34.116445,53.87931,52.892562,39.518072,70.702612,59.391304,59.83341,34,24.796748,59.74026,32.313616,74.620197,45.135253,22.916667,34.581498,36.236934,32.184827,29.675734,67.296937,57.711443,48.507463,38.701299,42.243536,52.367917,45.134896,62.096774,73.849372,52.560647,59.863116,59.629536,45.661724,47.890819,70.244821,52.824427,61.718424,49.61323,57.649353,63.366337,53.805774,40.419162,53.054662,64.326425,41.281427,60.606061,42.23301,30.107527,76.632219,40.392749,63.729832,74.688797,67.082294,37.562189,48.934258,51.399378,55.961538,81.003584,28.571429,32.063492,34.805768,38.522238,26.126928,58.558559,47.804878,42.307692,23.436299,46.709585,23.294988,34.408602,55.078125,52.985075,51.156749,64.008859,64.240791,up
51.933702,40.311804,0.625978,47.943478,45.841468,49.402507,70.440252,63.070539,18.306011,61.013733,78.402079,58.170139,33.623188,60.91954,48.603352,42.690351,60.371808,40.566887,48.081841,55.712452,71.713147,28.922348,92.105263,26.330047,74.412533,36.090226,87.755102,44.323543,62.403466,49.863629,28.919861,78.455285,55.111821,71.403149,54.818986,42.266057,12.727273,83.333333,100,64.502402,16.920437,56.841046,0.471698,53.459119,74.709302,46.990613,0,56.588355,39.224138,38.016529,26.024096,56.435644,0,51.642758,69,14.634146,16.558442,33.78971,22.788204,49.280105,29.513889,38.546256,18.118467,34.399803,16.812663,69.440746,76.119403,39.738806,13.766234,37.041284,34.601697,46.727112,78.225806,70.292887,23.719677,62.417836,53.793453,45.936299,67.245658,75.141243,36.030534,59.072553,55.801547,58.748449,69.636964,49.212598,25.449102,52.048092,68.937824,44.160584,62.5,39.07767,27.956989,76.085106,58.217523,63.998735,89.211618,64.588529,29.60199,54.930663,59.751222,53.653846,79.21147,35.888502,36.507937,34.208133,44.978479,23.873072,54.504505,48.292683,49.450549,24.611956,51.430615,23.130649,54.83871,56.25,54.104478,48.410244,81.838317,61.230907,up
37.569061,37.193764,27.386541,49.655933,50.449043,52.812591,49.056604,69.917012,48.087432,56.848572,65.800585,55.773147,26.666667,66.206897,48.882682,36.986073,52.982704,41.616677,30.690537,55.198973,56.772908,31.415782,50.177126,28.161231,74.151436,38.157895,52.806122,42.063613,43.73705,50.425156,67.944251,66.869919,25.559105,66.639288,45.470636,42.001443,71.363636,56.296296,55.256724,67.041867,40.960755,54.45171,62.264151,41.509434,34.593023,57.868581,37.136338,41.726251,53.448276,47.520661,39.277108,65.847549,51.304348,55.020824,32,26.829268,50,33.971548,60.098302,48.232984,38.888889,35.682819,7.665505,33.292315,24.5428,65.113182,89.552239,48.880597,15.324675,46.590909,66.575417,48.628925,71.774194,65.690377,50.404313,59.273565,95.12814,45.16749,43.920596,64.40678,67.022901,65.868263,91.064284,55.646162,66.006601,54.593176,71.856287,49.280022,100,30.778589,10.227273,64.320388,100,83.452888,30.634441,63.951281,5.394191,80.798005,98.258706,54.173087,0,73.104396,51.25448,32.055749,41.269841,4.664155,0.143472,11.002372,88.288288,61.95122,5.494505,21.999385,0,27.670501,70.967742,48.046875,0,56.315724,10.741971,80.008985,up
52.486188,29.844098,7.042254,47.202816,28.074971,56.135238,77.358491,60.788382,10.655738,62.15215,58.233193,58.608805,35.072464,63.908046,30.446927,32.474356,58.642193,41.0018,40.409207,48.652118,44.223108,32.114979,54.37753,26.470907,77.545692,41.165414,45.408163,44.011566,53.682426,49.751324,74.56446,64.02439,26.198083,70.814511,50.233307,42.48256,76.818182,56.666667,61.369193,66.437886,47.523054,47.51006,60.849057,55.345912,39.534884,60.979201,43.84864,46.118488,51.724138,43.801653,48.192771,63.640701,53.449275,49.699213,45,30.081301,44.805195,35.158841,70.107239,48.407504,22.222222,33.259912,35.365854,32.695502,29.214692,67.70972,53.731343,48.69403,36.623377,41.461635,49.411443,44.206103,62.903226,75.732218,50.134771,58.338416,60.441512,45.936299,48.387097,69.114878,54.80916,65.185907,45.718858,59.47527,66.666667,53.674541,36.526946,49.629526,64.170984,33.373885,57.575758,43.446602,33.333333,78.358663,39.78852,65.944321,76.763485,66.334165,35.074627,49.858757,49.733452,55.989011,81.003584,32.055749,30.47619,35.06561,41.373745,27.402135,55.855856,46.341463,44.230769,21.914861,43.526466,21.01479,45.16129,56.25,49.626866,51.626871,68.272425,68.014376,up
56.906077,38.30735,0.938967,48.867994,48.22335,49.358788,93.710692,57.46888,6.284153,58.447777,89.379669,57.480808,44.057971,58.850575,43.296089,41.022433,78.585716,36.787642,22.250639,59.691913,98.007968,31.356591,71.280364,27.056019,59.007833,43.045113,95.918367,44.780094,49.95291,47.633563,33.449477,76.626016,56.070288,67.816564,29.686243,51.960548,15.454545,82.592593,98.777506,53.246397,13.060262,58.475855,38.679245,46.540881,42.732558,45.002761,9.526526,41.011236,48.275862,35.123967,30.843373,64.141715,5.391304,69.273484,45,27.235772,5.194805,30.217136,18.319929,50.95986,28.819444,30.61674,12.891986,34.147542,18.579991,71.850866,87.562189,38.432836,0.519481,44.130525,37.804544,46.572313,81.72043,64.853556,21.563342,60.012198,66.734331,48.132894,55.831266,65.160075,45.038168,65.68723,56.148306,55.202978,69.306931,56.56168,30.538922,52.691179,81.580311,39.618816,60.227273,35.679612,29.032258,75.732523,54.07855,60.012654,81.742739,70.074813,43.283582,55.893683,54.997779,55.906593,77.419355,37.630662,45.396825,32.714044,44.852941,20.106762,61.711712,58.04878,40.934066,23.981866,49.678112,24.013969,45.16129,60.546875,55.970149,48.571075,79.457364,65.184187,up
35.911602,32.739421,30.516432,48.23239,44.748145,51.428155,59.119497,71.369295,36.065574,59.143477,63.039948,56.744478,27.246377,66.436782,48.324022,36.610791,54.677021,42.366527,28.132992,53.530167,60.956175,31.071732,46.761134,26.882653,76.501305,42.293233,46.173469,42.002739,45.790168,50.4412,67.247387,63.414634,27.476038,65.995893,45.358005,45.128699,73.181818,56.296296,53.056235,67.947838,40.960755,51.257545,64.150943,45.91195,35.755814,57.40843,37.839894,45.709908,50.862069,45.867769,41.204819,65.143743,48.376812,52.70708,31,26.01626,48.701299,35.672264,62.33244,48.95288,100,17.400881,0,37.402326,100,60.665779,37.313433,49.253731,97.142857,39.876981,71.092253,40.933215,27.419355,100,100,65.6502,35.194113,57.633169,0,78.531073,100,36.638351,0,56.940259,37.953795,57.874016,26.047904,45.030057,0,38.11841,59.848485,44.417476,6.451613,83.148936,0,72.334704,87.136929,53.865337,8.706468,41.602465,23.878276,57.115385,91.039427,30.662021,0,39.625828,33.895265,37.663108,80.630631,19.02439,21.428571,20.608575,17.48927,19.782251,98.924731,60.15625,3.731343,58.752938,100,71.78796,up
66.850829,26.948775,15.492958,44.944056,48.730964,51.020111,77.987421,68.879668,30.874317,64.239248,79.278987,60.206799,28.115942,65.517241,37.150838,38.203653,60.324744,39.607079,29.923274,53.273427,61.952191,29.739928,58.805668,24.997291,73.368146,39.849624,52.55102,44.605083,49.670371,48.564094,70.383275,70.934959,26.357827,66.516085,53.226066,42.338225,65.454545,54.074074,66.503667,67.85175,42.933734,52.942656,62.264151,48.113208,39.244186,59.193816,39.45617,39.07048,52.586207,46.280992,42.891566,63.187403,51.565217,55.576122,24,30.081301,51.948052,35.319285,58.93655,47.425829,22.916667,35.242291,33.797909,31.981788,28.845858,68.002663,55.721393,45.708955,38.701299,41.878649,44.456611,46.66077,64.784946,73.640167,43.665768,60.02575,58.969805,44.426139,48.387097,72.316384,51.755725,63.459128,48.492931,58.730722,64.686469,52.624672,37.42515,49.000419,64.274611,37.429035,61.363636,42.475728,32.526882,78.735562,38.851964,64.931984,78.008299,67.830424,35.323383,49.03698,51.488227,55.494505,77.419355,32.055749,34.285714,35.468364,39.38307,26.4828,59.90991,46.341463,41.758242,22.176118,45.207439,22.452753,37.634409,55.859375,49.626866,51.565013,70.598007,67.789757,up
58.563536,36.971047,3.12989,47.412933,35.532995,48.338677,93.081761,65.560166,0.546448,65.33249,99.382917,60.911797,83.188406,36.321839,45.530726,29.188558,100,36.39772,11.253197,52.759949,100,33.579964,79.706478,14.996208,69.190601,61.654135,100,50.547862,45.432285,50.649767,0,84.552846,100,76.344969,0,66.009141,21.363636,78.888889,66.01467,27.59094,0,47.862173,42.924528,49.685535,14.244186,64.034603,9.374406,70.633299,37.068966,50.413223,15.903614,61.755935,7.971014,62.332254,22,25.203252,0,34.089207,23.36908,56.544503,23.611111,20.264317,14.285714,30.997354,20.608575,71.731025,64.676617,43.470149,15.844156,44.724771,45.7706,43.498452,71.236559,70.502092,33.153639,61.442028,53.108348,51.702361,60.297767,67.79661,36.030534,54.031472,63.670312,55.078887,73.59736,50.656168,34.431138,65.860478,57.53886,54.05515,67.045455,35.92233,26.88172,65.860182,71.812689,58.19361,94.605809,59.351621,36.069652,61.492039,46.956908,56.950549,83.512545,47.735192,26.666667,34.558919,51.739598,22.449585,59.90991,42.439024,45.879121,20.477947,56.294707,18.200493,44.086022,60.546875,56.716418,55.165161,87.984496,66.71159,up
